WGAN_7	NC_015440.3	89.831	59	4	2	109	165	66760700	66760758	3.08e-12	75.0
WGAN_7	NC_015440.3	92.000	50	3	1	109	157	475529	475578	1.43e-10	69.4
WGAN_7	NC_015440.3	94.444	36	1	1	109	143	1934168	1934203	4.01e-06	54.7
WGAN_7	NC_015442.3	92.593	54	3	1	109	161	61598681	61598628	8.55e-13	76.8
WGAN_7	NC_015442.3	90.385	52	5	0	114	165	5489625	5489676	1.43e-10	69.4
WGAN_7	NC_015442.3	87.037	54	5	2	109	161	28954241	28954189	8.61e-08	60.2
WGAN_7	NC_015448.3	91.071	56	4	1	109	163	5216864	5216919	3.08e-12	75.0
WGAN_7	NC_015448.3	95.122	41	0	2	109	148	51188279	51188240	6.66e-09	63.9
WGAN_8	NW_020443399.1	100.000	58	0	0	108	165	217	274	3.03e-22	108
WGAN_8	NC_015443.3	100.000	58	0	0	108	165	2701650	2701707	3.03e-22	108
WGAN_8	NC_015443.3	100.000	58	0	0	108	165	2745312	2745369	3.03e-22	108
WGAN_8	NC_015443.3	98.276	58	1	0	108	165	2330024	2329967	1.41e-20	102
WGAN_8	NC_015443.3	94.828	58	3	0	108	165	2357355	2357298	3.05e-17	91.6
WGAN_9	NW_020443441.1	100.000	48	0	0	118	165	3260	3307	1.10e-16	89.8
WGAN_9	NC_015438.3	97.959	49	0	1	118	165	92282089	92282041	5.11e-15	84.2
WGAN_10	NC_035963.1	98.507	67	0	1	99	165	375023	374958	5.04e-25	117
WGAN_10	NW_020443558.1	98.507	67	0	1	99	165	178	243	5.04e-25	117
WGAN_10	NC_015449.3	97.015	67	1	1	99	165	47782778	47782713	2.34e-23	111
WGAN_10	NC_015448.3	97.015	67	1	1	99	165	7160287	7160222	2.34e-23	111
WGAN_10	NC_015445.3	100.000	54	0	0	112	165	13072131	13072184	5.08e-20	100
WGAN_11	NC_035963.1	100.000	45	0	0	121	165	373337	373293	5.11e-15	84.2
WGAN_11	NW_020443558.1	100.000	45	0	0	121	165	1864	1908	5.11e-15	84.2
WGAN_11	NC_015445.3	97.778	45	1	0	121	165	61841317	61841361	2.38e-13	78.7
WGAN_14	NC_035963.1	100.000	66	0	0	100	165	151469	151534	1.08e-26	122
WGAN_14	NW_020443628.1	100.000	66	0	0	100	165	2351	2416	1.08e-26	122
WGAN_14	NW_020442534.1	100.000	66	0	0	100	165	38428	38363	1.08e-26	122
WGAN_15	NC_035963.1	100.000	54	0	0	112	165	151798	151851	5.08e-20	100
WGAN_15	NW_020443628.1	100.000	54	0	0	112	165	2680	2733	5.08e-20	100
WGAN_15	NW_020442534.1	100.000	54	0	0	112	165	38099	38046	5.08e-20	100
WGAN_15	NC_015447.3	100.000	54	0	0	112	165	3707933	3707986	5.08e-20	100
WGAN_15	NC_015445.3	100.000	54	0	0	112	165	65564014	65564067	5.08e-20	100
WGAN_15	NC_015444.3	98.148	54	1	0	112	165	26934061	26934114	2.36e-18	95.3
WGAN_15	NC_015440.3	100.000	39	0	0	112	150	69477029	69477067	1.11e-11	73.1
WGAN_16	NW_020443655.1	100.000	43	0	0	123	165	309	351	6.61e-14	80.5
WGAN_17	NW_020443810.1	100.000	60	0	0	106	165	298	357	2.34e-23	111
WGAN_17	NW_020444317.1	98.333	60	1	0	106	165	423	482	1.09e-21	106
WGAN_17	NC_015446.3	98.333	60	1	0	106	165	60379887	60379828	1.09e-21	106
WGAN_17	NC_015446.3	95.000	60	3	0	106	165	60424270	60424211	2.36e-18	95.3
WGAN_17	NC_015446.3	95.000	60	2	1	106	165	63094517	63094575	8.49e-18	93.5
WGAN_17	NC_015444.3	98.333	60	1	0	106	165	55224660	55224601	1.09e-21	106
WGAN_17	NC_015444.3	96.667	60	2	0	106	165	5153985	5153926	5.08e-20	100
WGAN_17	NC_015440.3	98.333	60	1	0	106	165	52558617	52558676	1.09e-21	106
WGAN_17	NC_015448.3	96.667	60	2	0	106	165	51389716	51389775	5.08e-20	100
WGAN_17	NC_015448.3	96.667	60	2	0	106	165	52212945	52212886	5.08e-20	100
WGAN_17	NC_015448.3	95.000	60	3	0	106	165	34344406	34344347	2.36e-18	95.3
WGAN_17	NC_015448.3	91.667	60	5	0	106	165	50341502	50341443	5.11e-15	84.2
WGAN_17	NC_015447.3	96.667	60	2	0	106	165	54577715	54577656	5.08e-20	100
WGAN_17	NC_015447.3	98.148	54	1	0	106	159	51788476	51788529	2.36e-18	95.3
WGAN_17	NC_015443.3	96.667	60	2	0	106	165	33469188	33469247	5.08e-20	100
WGAN_17	NC_015443.3	96.667	60	2	0	106	165	33470210	33470269	5.08e-20	100
WGAN_17	NC_015443.3	96.667	60	1	1	106	165	29865128	29865186	1.83e-19	99.0
WGAN_17	NC_015443.3	95.000	60	3	0	106	165	24455057	24454998	2.36e-18	95.3
WGAN_17	NC_015442.3	96.667	60	2	0	106	165	54601460	54601401	5.08e-20	100
WGAN_17	NC_015442.3	95.000	60	2	1	106	165	11665264	11665322	8.49e-18	93.5
WGAN_17	NC_015438.3	96.667	60	2	0	106	165	27838009	27837950	5.08e-20	100
WGAN_17	NC_015439.3	96.667	60	1	1	106	165	34134888	34134830	1.83e-19	99.0
WGAN_17	NC_015439.3	95.000	60	3	0	106	165	37913575	37913634	2.36e-18	95.3
WGAN_17	NC_015445.3	95.000	60	3	0	106	165	55026345	55026404	2.36e-18	95.3
WGAN_17	NC_015445.3	95.000	60	2	1	106	165	3908963	3908905	8.49e-18	93.5
WGAN_17	NC_015449.3	93.333	60	2	1	106	165	5042980	5043037	3.95e-16	87.9
WGAN_17	NC_015449.3	95.238	42	1	1	106	147	58396011	58395971	1.85e-09	65.8
WGAN_17	NC_015441.3	88.333	60	6	1	106	165	4909685	4909627	3.98e-11	71.3
WGAN_18	NC_035963.1	100.000	59	0	0	107	165	442980	442922	8.43e-23	110
WGAN_18	NW_020443905.1	100.000	59	0	0	107	165	1281	1339	8.43e-23	110
WGAN_18	NC_015446.3	96.610	59	2	0	107	165	11305440	11305498	1.83e-19	99.0
WGAN_18	NC_015440.3	96.000	50	2	0	107	156	32696568	32696519	1.84e-14	82.4
WGAN_18	NC_015440.3	89.831	59	6	0	107	165	38376193	38376251	8.55e-13	76.8
WGAN_19	NW_020443915.1	100.000	38	0	0	128	165	285	322	3.98e-11	71.3
WGAN_20	NW_020443941.1	100.000	39	0	0	127	165	668	706	1.11e-11	73.1
WGAN_20	NC_015443.3	100.000	39	0	0	127	165	40713346	40713308	1.11e-11	73.1
